URLs,year,IslamWords,totals,anxioutyWords,chappwords,DHSWords,ReligLWICwords,optwords,frequency_anxiouty,frequency_religLWIC,frequency_dhs,frequency_anxiouty_lag1,frequency_religLWIC_lag1,frequency_dhs_lag1,frequency_reli_Lwicnoislam,frequency_chapp,frequency_islam,frequency_opt,state,globalterrorism,abbr,femadec,terroristattack,bioguide,end_last_term,first,last,religion,unafilated,other,jew,mormon,othodoxchristain,protestantdemonation,catholic,aa,hisp,id,icpsr,thomas,govtrack,cong,gender,type,start,end,district,class,party,dw1,comc,comr,leadcham,simpleparty,dwisest,manualcorrection,scomc,scomr,percentwhite,pres2,veryconservative,don'tattendchurch,don'tpray,unemploy,nonwhite,abrvState,catholic_state,jewish_state,evang_state,orthodox_state,bkprot_state,mainline_state,conservative.non.traditional_state,liberal.protestant_state,secular_state,veryReligous,upforElection,Female,Republican,urls2
ensign,2008,295,4643969,3758,3583,14401,3312,10083,0.000809223,0.000713184,0.003101012,0.00073678,0.000779346,0.003075934,0.000649661,0.000771539,6.35E-05,0.002171204,Nevada,4785,NV,1,0,E000194,5/3/11,John,Ensign,Pentecostal,0,0,0,0,0,1,0,0,0,9222,29537,348,300040,110,M,sen,1/4/07,5/3/11,0,1,Republican,0.567,0,0,0,R,NULL,NULL,0,0,0.8278302,3.217494,3.386792,4.283019,4.176611,6.1,0,nv,13.05971813,1.697407246,5.815450191,0,1.701900363,2.437443495,7.408100605,0.017556516,67.85643005,0.49,0,0,1,ensign
ensign,2010,0,505756,255,201,1075,253,1125,0.000504197,0.000500242,0.002125532,0.000809223,0.000713184,0.003101012,0.000500242,0.000397426,1.00E-09,0.002224394,Nevada,4805,NV,1,0,E000194,5/3/11,John,Ensign,Pentecostal,0,0,0,0,0,1,0,0,0,9223,29537,348,300040,111,M,sen,1/4/07,5/3/11,0,1,Republican,0.638,0,0,0,R,NULL,NULL,0,0,0.7955272,3.0176,3.464,4.185304,3.394569,14.4,0,nv,13.05971813,1.697407246,5.815450191,0,1.701900363,2.437443495,7.408100605,0.017556516,67.85643005,0.49,0,0,1,ensign
enzi,2006,26,4237236,2881,1989,13722,1631,9019,0.000679925,0.000384922,0.003238433,NA,NA,NA,0.000378786,0.000469411,6.14E-06,0.002128511,Wyoming,2743,WY,2,0,E000285,1/3/21,Michael,Enzi,Presbyterian,0,0,0,0,0,1,0,0,0,230,49706,1542,300041,109,M,sen,1/7/03,1/3/09,0,2,Republican,0.581,1,0,0,R,NULL,NULL,NULL,NULL,0.9325843,2.617978,3.477273,2.955056,2.574713,3.4,0,wy,13.13196087,0.072753251,14.16726208,0,0.134042352,10.07059288,10.09572601,0.030644549,52.29701996,0.54,0,0,1,enzi
enzi,2008,36,3012217,1961,3285,6438,2953,7770,0.000651017,0.000980342,0.002137297,0.000679925,0.000384922,0.003238433,0.000968391,0.00109056,1.20E-05,0.002579496,Wyoming,4785,WY,0,0,E000285,1/3/21,Michael,Enzi,Presbyterian,0,0,0,0,0,1,0,0,0,231,49706,1542,300041,110,M,sen,1/7/03,1/3/09,0,2,Republican,0.581,0,1,0,R,NULL,NULL,NULL,NULL,0.9508197,2.95082,3.754098,4.1,3.393443,2.9,0,wy,13.13196087,0.072753251,14.16726208,0,0.134042352,10.07059288,10.09572601,0.030644549,52.29701996,0.54,1,0,1,enzi
enzi,2010,0,1172153,549,723,2392,650,2552,0.00046837,0.000554536,0.00204069,0.000651017,0.000980342,0.002137297,0.000554536,0.000616815,1.00E-09,0.002177191,Wyoming,4805,WY,3,0,E000285,1/3/21,Michael,Enzi,Presbyterian,0,0,0,0,0,1,0,0,0,233,49706,1542,300041,111,M,sen,1/6/09,1/3/15,0,2,Republican,0.582,0,1,0,R,NULL,NULL,NULL,NULL,0.9130435,2.967391,3.48913,3.793478,3.152174,6.6,0,wy,13.13196087,0.072753251,14.16726208,0,0.134042352,10.07059288,10.09572601,0.030644549,52.29701996,0.54,0,0,1,enzi
enzi,2012,30,2920411,1710,1971,4214,2119,6808,0.000585535,0.000725584,0.001442949,0.00046837,0.000554536,0.00204069,0.000715311,0.000674906,1.03E-05,0.00233118,Wyoming,8481,WY,5,0,E000285,1/3/21,Michael,Enzi,Presbyterian,0,0,0,0,0,1,0,0,0,232,49706,1542,300041,112,M,sen,1/6/09,1/3/15,0,2,Republican,0.582,0,1,0,R,NULL,NULL,NULL,NULL,0.8794326,3.099291,3.680851,3.985816,3.248227,5.5,0,wy,13.13196087,0.072753251,14.16726208,0,0.134042352,10.07059288,10.09572601,0.030644549,52.29701996,0.54,0,0,1,enzi
feingold,2006,501,5692102,6052,2232,18093,2120,12146,0.001063229,0.000372447,0.003178616,NA,NA,NA,0.00028443,0.000392123,8.80E-05,0.002133835,Wisconsin,2743,WI,0,0,F000061,1/3/11,Russell,Feingold,Jew,0,0,1,0,0,0,0,0,0,8790,49309,1331,300042,109,M,sen,1/4/05,12/22/10,0,3,Democrat,-0.422,0,0,0,D,NULL,NULL,0,0,0.8950276,2.868508,3.280374,2.828667,2.866071,4.8,0,wi,31.7733326,0.707412779,13.82530499,0,1.63421452,16.31730843,0.235702053,0.088700019,35.39758301,0.45,0,0,0,feingold
feingold,2008,301,5211245,4101,2526,15280,2698,13450,0.000786953,0.000517728,0.002932122,0.001063229,0.000372447,0.003178616,0.000459968,0.000484722,5.78E-05,0.002580958,Wisconsin,4785,WI,42,0,F000061,1/3/11,Russell,Feingold,Jew,0,0,1,0,0,0,0,0,0,8791,49309,1331,300042,110,M,sen,1/4/05,12/22/10,0,3,Democrat,-0.39,0,0,0,D,NULL,NULL,0,0,0.9262412,3.217021,3.380142,3.931818,3.470672,4.7,0,wi,31.7733326,0.707412779,13.82530499,0,1.63421452,16.31730843,0.235702053,0.088700019,35.39758301,0.45,0,0,0,feingold
feingold,2010,209,5032242,4801,2110,15337,2158,12833,0.000954049,0.000428836,0.003047748,0.000786953,0.000517728,0.002932122,0.000387304,0.000419297,4.15E-05,0.002550157,Wisconsin,4805,WI,12,0,F000061,1/3/11,Russell,Feingold,Jew,0,0,1,0,0,0,0,0,0,8792,49309,1331,300042,111,M,sen,1/4/05,12/22/10,0,3,Democrat,-0.358,0,0,0,D,NULL,NULL,0,0,0.8875,2.881731,3.411538,3.816346,3.204808,8.7,0,wi,31.7733326,0.707412779,13.82530499,0,1.63421452,16.31730843,0.235702053,0.088700019,35.39758301,0.45,1,0,0,feingold
franken,2010,0,1418486,1489,623,4304,646,2999,0.001049712,0.000455416,0.003034222,NA,NA,NA,0.000455416,0.000439202,1.00E-09,0.002114227,Minnesota,4805,MN,99,0,F000457,1/3/21,Alan,Franken,Jew,0,0,1,0,0,0,0,0,0,413,40904,1969,412378,111,M,sen,7/7/09,1/3/15,0,2,Democrat,-0.474,0,0,0,D,NULL,NULL,NULL,NULL,0.8707926,2.707743,3.295331,3.670652,3.255157,7.3,0,mn,25.37247658,0.664534092,11.64942741,0,0.684395969,25.91269302,0.333158165,0.129574209,35.14619827,0.49,0,0,0,franken
franken,2012,0,1250659,1252,443,3567,563,2895,0.001001073,0.000450164,0.002852097,0.001049712,0.000455416,0.003034222,0.000450164,0.000354214,1.00E-09,0.002314781,Minnesota,8481,MN,18,0,F000457,1/3/21,Alan,Franken,Jew,0,0,1,0,0,0,0,0,0,412,40904,1969,412378,112,M,sen,7/7/09,1/3/15,0,2,Democrat,-0.474,0,0,0,D,NULL,NULL,0,0,0.8800403,2.621212,3.237134,3.83552,3.379032,5.8,0,mn,25.37247658,0.664534092,11.64942741,0,0.684395969,25.91269302,0.333158165,0.129574209,35.14619827,0.49,0,0,0,franken
frist,2006,0,74232,76,20,547,18,141,0.001023818,0.000242484,0.007368791,NA,NA,NA,0.000242484,0.000269427,1.00E-09,0.001899451,Tennessee,2743,TN,15,0,F000439,1/3/07,William,Frist,Presbyterian,0,0,0,0,0,1,0,0,0,7941,49502,1336,300045,109,M,sen,1/3/01,12/9/06,0,1,Republican,0.415,0,0,0,R,NULL,NULL,NULL,NULL,0.8338235,2.876106,3.435045,2.486726,2.376855,5.2,0,tn,2.813159704,0.245446771,40.63577652,0,5.746162891,11.27584839,0.320574254,0.051812675,38.79838562,0.73,1,0,1,frist
gillibrand,2010,16,7088843,4405,3099,24586,3115,11441,0.0006214,0.000439424,0.003468268,NA,NA,NA,0.000437167,0.000437167,2.26E-06,0.001613946,New York,4805,NY,12,2,G000555,1/3/19,Kirsten,Gillibrand,Catholic,0,0,0,0,0,0,1,0,0,411,20735,1866,412223,111,F,sen,1/27/09,1/3/13,0,1,Democrat,-0.478,0,0,0,D,NULL,NULL,0,0,0.7289751,2.66894,3.201432,4.053493,3.667917,8.5,0,ny,40.46861649,10.24565506,3.856022596,0,3.746647835,7.00045681,0.166738421,0.075862452,34.33516312,0.46,0,1,0,gillibrand
gillibrand,2012,0,1023927,585,277,3998,275,1554,0.000571331,0.000268575,0.003904576,0.0006214,0.000439424,0.003468268,0.000268575,0.000270528,1.00E-09,0.001517687,New York,8481,NY,76,4,G000555,1/3/19,Kirsten,Gillibrand,Catholic,0,0,0,0,0,0,1,0,0,410,20735,1866,412223,112,F,sen,1/27/09,1/3/13,0,1,Democrat,-0.478,0,0,0,D,NULL,NULL,NULL,NULL,0.6647847,2.467161,3.184936,4.175327,3.800707,8.7,0,ny,40.46861649,10.24565506,3.856022596,0,3.746647835,7.00045681,0.166738421,0.075862452,34.33516312,0.46,1,1,0,gillibrand
grassley,2006,0,5669844,5193,2683,17050,2569,12422,0.000915899,0.0004531,0.003007138,NA,NA,NA,0.0004531,0.000473206,1.00E-09,0.00219089,Iowa,2743,IA,0,1,G000386,1/3/23,Charles,Grassley,Baptist,0,0,0,0,0,1,0,0,0,1154,14226,457,300048,109,M,sen,1/4/05,12/22/10,0,3,Republican,0.407,1,0,0,R,NULL,NULL,NULL,NULL,0.9008499,2.946176,3.322675,2.723343,2.74,3.6,0,ia,18.73849106,0,12.06260586,0,0.520643711,28.5258503,0.373925686,0.077680603,39.45947647,0.55,0,0,1,grassley
grassley,2008,6,6740776,740,120067,3789,68558,9377,0.000109781,0.01017064,0.000562102,0.000915899,0.0004531,0.003007138,0.01016975,0.017812045,8.91E-07,0.001391087,Iowa,4785,IA,115,0,G000386,1/3/23,Charles,Grassley,Baptist,0,0,0,0,0,1,0,0,0,1155,14226,457,300048,110,M,sen,1/4/05,12/22/10,0,3,Republican,0.422,0,1,0,R,NULL,NULL,NULL,NULL,0.9476082,3.154897,3.494305,3.621005,3.40367,4,0,ia,18.73849106,0,12.06260586,0,0.520643711,28.5258503,0.373925686,0.077680603,39.45947647,0.55,0,0,1,grassley
grassley,2010,12,4499748,2640,1673,14558,1602,6473,0.000586701,0.000356021,0.003235293,0.000109781,0.01017064,0.000562102,0.000353354,0.0003718,2.67E-06,0.001438526,Iowa,4805,IA,117,0,G000386,1/3/23,Charles,Grassley,Baptist,0,0,0,0,0,1,0,0,0,1156,14226,457,300048,111,M,sen,1/4/05,12/22/10,0,3,Republican,0.438,0,1,0,R,NULL,NULL,NULL,NULL,0.9170897,2.959391,3.492386,3.620981,3.14044,6.1,0,ia,18.73849106,0,12.06260586,0,0.520643711,28.5258503,0.373925686,0.077680603,39.45947647,0.55,1,0,1,grassley
grassley,2012,0,1525144,1129,720,5537,724,2658,0.000740259,0.00047471,0.003630478,0.000586701,0.000356021,0.003235293,0.00047471,0.000472088,1.00E-09,0.001742787,Iowa,8481,IA,0,0,G000386,1/3/23,Charles,Grassley,Baptist,0,0,0,0,0,1,0,0,0,1157,14226,457,300048,112,M,sen,1/5/11,1/3/17,0,3,Republican,0.453,0,1,0,R,NULL,NULL,NULL,NULL,0.9172078,2.717532,3.452922,3.868506,3.324675,5.1,0,ia,18.73849106,0,12.06260586,0,0.520643711,28.5258503,0.373925686,0.077680603,39.45947647,0.55,0,0,1,grassley
gregg,2006,24,569892,403,215,2919,104,1297,0.000707153,0.000182492,0.005122024,NA,NA,NA,0.000140378,0.000377265,4.21E-05,0.002275871,New Hampshire,2743,NH,7,0,G000445,1/3/11,Judd,Gregg,Congregationalist,0,0,0,0,0,1,0,0,0,8823,14826,466,300049,109,M,sen,1/4/05,12/22/10,0,3,Republican,0.402,1,0,0,R,NULL,NULL,1,0,0.9285714,2.790816,3.294737,3.21134,3.119792,3.4,0,nh,26.78038979,0.602207601,4.118451118,0,0.137480035,7.083332062,0.417849153,0.377641857,60.48021698,0.33,0,0,1,gregg
gregg,2008,14,531202,388,144,2212,167,1156,0.00073042,0.000314382,0.004164142,0.000707153,0.000182492,0.005122024,0.000288027,0.000271084,2.64E-05,0.002176198,New Hampshire,4785,NH,21,0,G000445,1/3/11,Judd,Gregg,Congregationalist,0,0,0,0,0,1,0,0,0,8824,14826,466,300049,110,M,sen,1/4/05,12/22/10,0,3,Republican,0.398,0,1,0,R,NULL,NULL,0,1,0.9446809,3.272341,3.429787,4.226496,4.021739,3.8,0,nh,26.78038979,0.602207601,4.118451118,0,0.137480035,7.083332062,0.417849153,0.377641857,60.48021698,0.33,0,0,1,gregg
gregg,2010,118,6202459,4159,2464,22003,2060,14127,0.000670542,0.000332127,0.003547465,0.00073042,0.000314382,0.004164142,0.000313103,0.000397263,1.90E-05,0.002277646,New Hampshire,4805,NH,8,0,G000445,1/3/11,Judd,Gregg,Congregationalist,0,0,0,0,0,1,0,0,0,8825,14826,466,300049,111,M,sen,1/4/05,12/22/10,0,3,Republican,0.395,0,1,0,R,NULL,NULL,0,1,0.9011628,2.941691,3.392442,4.223837,3.65407,5.9,0,nh,26.78038979,0.602207601,4.118451118,0,0.137480035,7.083332062,0.417849153,0.377641857,60.48021698,0.33,1,0,1,gregg
hagan,2010,0,1452918,699,1086,4240,1107,2599,0.000481102,0.000761916,0.002918266,NA,NA,NA,0.000761916,0.000747462,1.00E-09,0.001788815,North Carolina,4805,NC,58,0,H001049,1/3/15,Kay,Hagan,Presbyterian,0,0,0,0,0,1,0,0,0,244,40907,1902,412324,111,F,sen,1/6/09,1/3/15,0,2,Democrat,-0.244,0,0,0,D,NULL,NULL,NULL,NULL,0.7191517,2.83269,3.521851,3.42701,2.764175,10.5,0,nc,2.255109072,0.095833384,28.55709267,0,11.69890594,16.50942802,0.499031693,0.056074876,39.98882294,0.65,0,1,0,hagan
hagan,2012,0,905553,458,693,2727,785,1493,0.000505769,0.000866875,0.003011421,0.000481102,0.000761916,0.002918266,0.000866875,0.000765279,1.00E-09,0.001648717,North Carolina,8481,NC,0,0,H001049,1/3/15,Kay,Hagan,Presbyterian,0,0,0,0,0,1,0,0,0,243,40907,1902,412324,112,F,sen,1/6/09,1/3/15,0,2,Democrat,-0.244,0,0,0,D,NULL,NULL,0,0,0.689554,2.612221,3.454225,3.592244,2.895294,9.2,0,nc,2.255109072,0.095833384,28.55709267,0,11.69890594,16.50942802,0.499031693,0.056074876,39.98882294,0.65,0,1,0,hagan
hagel,2006,123,166157,188,76,988,263,375,0.001131461,0.001582841,0.005946184,NA,NA,NA,0.000842578,0.0004574,0.000740265,0.002256903,Nebraska,2743,NE,32,0,H001028,1/3/09,Charles,Hagel,Catholic,0,0,0,0,0,0,1,0,0,8449,49704,1545,300050,109,M,sen,1/7/03,1/3/09,0,2,Republican,0.32,0,0,0,R,NULL,NULL,0,0,0.9017341,2.757226,3.403509,2.895954,2.819767,3.1,0,ne,21.2477951,0.095833384,15.94693279,0,1.206169605,24.21151924,0.668784857,0.064559661,36.22772598,0.54,0,0,1,hagel
hagel,2008,335,399902,290,351,1236,917,766,0.000725179,0.002293063,0.003090758,0.001131461,0.001582841,0.005946184,0.001455358,0.000877716,0.000837706,0.00191547,Nebraska,4785,NE,79,0,H001028,1/3/09,Charles,Hagel,Catholic,0,0,0,0,0,0,1,0,0,8450,49704,1545,300050,110,M,sen,1/7/03,1/3/09,0,2,Republican,0.309,0,0,0,R,NULL,NULL,0,0,0.9211618,3.170125,3.564315,3.539419,3.527197,3.3,0,ne,21.2477951,0.095833384,15.94693279,0,1.206169605,24.21151924,0.668784857,0.064559661,36.22772598,0.54,1,0,1,hagel
harkin,2006,83,6901739,5267,3113,31128,3405,15135,0.000763142,0.000493355,0.004510169,NA,NA,NA,0.000481329,0.000451047,1.20E-05,0.002192927,Iowa,2743,IA,0,1,H000206,1/3/15,Thomas,Harkin,Catholic,0,0,0,0,0,0,1,0,0,260,14230,501,300051,109,M,sen,1/7/03,1/3/09,0,2,Democrat,-0.502,0,1,0,D,NULL,NULL,0,1,0.9008499,2.946176,3.322675,2.723343,2.74,3.6,0,ia,18.73849106,0,12.06260586,0,0.520643711,28.5258503,0.373925686,0.077680603,39.45947647,0.55,0,0,0,harkin
harkin,2008,13,5642890,3709,2243,27051,2384,12524,0.000657288,0.00042248,0.004793821,0.000763142,0.000493355,0.004510169,0.000420176,0.000397492,2.30E-06,0.002219431,Iowa,4785,IA,115,0,H000206,1/3/15,Thomas,Harkin,Catholic,0,0,0,0,0,0,1,0,0,261,14230,501,300051,110,M,sen,1/7/03,1/3/09,0,2,Democrat,-0.507,1,0,0,D,NULL,NULL,1,0,0.9476082,3.154897,3.494305,3.621005,3.40367,4,0,ia,18.73849106,0,12.06260586,0,0.520643711,28.5258503,0.373925686,0.077680603,39.45947647,0.55,1,0,0,harkin
harkin,2010,0,2604249,1496,1015,11064,1106,5261,0.000574447,0.000424692,0.004248443,0.000657288,0.00042248,0.004793821,0.000424692,0.000389749,1.00E-09,0.002020161,Iowa,4805,IA,117,0,H000206,1/3/15,Thomas,Harkin,Catholic,0,0,0,0,0,0,1,0,0,263,14230,501,300051,111,M,sen,1/6/09,1/3/15,0,2,Democrat,-0.512,1,0,0,D,NULL,NULL,1,0,0.9170897,2.959391,3.492386,3.620981,3.14044,6.1,0,ia,18.73849106,0,12.06260586,0,0.520643711,28.5258503,0.373925686,0.077680603,39.45947647,0.55,0,0,0,harkin
harkin,2012,0,368779,174,100,1510,128,629,0.000471828,0.000347092,0.004094594,0.000574447,0.000424692,0.004248443,0.000347092,0.000271166,1.00E-09,0.00170563,Iowa,8481,IA,0,0,H000206,1/3/15,Thomas,Harkin,Catholic,0,0,0,0,0,0,1,0,0,262,14230,501,300051,112,M,sen,1/6/09,1/3/15,0,2,Democrat,-0.517,1,0,0,D,NULL,NULL,1,0,0.9172078,2.717532,3.452922,3.868506,3.324675,5.1,0,ia,18.73849106,0,12.06260586,0,0.520643711,28.5258503,0.373925686,0.077680603,39.45947647,0.55,0,0,0,harkin
hatch,2006,44,4708160,4514,4442,11391,4970,10517,0.000958762,0.001055615,0.002419418,NA,NA,NA,0.00104627,0.000943469,9.35E-06,0.002233782,Utah,2743,UT,0,0,H000338,1/3/19,Orrin,Hatch,Mormon,0,0,0,1,0,0,0,0,0,73,14503,1351,300052,109,M,sen,1/3/01,12/9/06,0,1,Republican,0.379,0,0,0,R,NULL,NULL,0,0,0.8848315,2.688385,3.360795,2.269886,2.481482,2.9,0,ut,3.849203348,0.171227902,2.214528322,0,0.181907892,1.541399479,71.75563812,0.043300346,20.24279594,0.64,1,0,1,hatch
hatch,2008,16,1383901,1180,1227,3017,1356,2746,0.000852663,0.00097984,0.00218007,0.000958762,0.001055615,0.002419418,0.000968278,0.000886625,1.16E-05,0.001984247,Utah,4785,UT,0,0,H000338,1/3/19,Orrin,Hatch,Mormon,0,0,0,1,0,0,0,0,0,75,14503,1351,300052,110,M,sen,1/4/07,1/3/13,0,1,Republican,0.376,0,0,0,R,NULL,NULL,0,0,0.8885449,2.968847,3.681114,3.130031,2.674121,3.5,0,ut,3.849203348,0.171227902,2.214528322,0,0.181907892,1.541399479,71.75563812,0.043300346,20.24279594,0.64,0,0,1,hatch
hatch,2010,105,3544709,3439,2965,8396,3537,7975,0.000970179,0.000997826,0.002368602,0.000852663,0.00097984,0.00218007,0.000968205,0.000836459,2.96E-05,0.002249833,Utah,4805,UT,1,2,H000338,1/3/19,Orrin,Hatch,Mormon,0,0,0,1,0,0,0,0,0,76,14503,1351,300052,111,M,sen,1/4/07,1/3/13,0,1,Republican,0.372,0,0,0,R,NULL,NULL,0,0,0.8622449,3.102041,3.589286,3.091837,2.688776,8.2,0,ut,3.849203348,0.171227902,2.214528322,0,0.181907892,1.541399479,71.75563812,0.043300346,20.24279594,0.64,0,0,1,hatch
hatch,2012,72,8707430,6123,8796,17487,9749,19786,0.000703194,0.00111962,0.002008286,0.000970179,0.000997826,0.002368602,0.001111351,0.001010173,8.27E-06,0.002272313,Utah,8481,UT,7,0,H000338,1/3/19,Orrin,Hatch,Mormon,0,0,0,1,0,0,0,0,0,74,14503,1351,300052,112,M,sen,1/4/07,1/3/13,0,1,Republican,0.368,0,1,0,R,NULL,NULL,NULL,NULL,0.8719851,3.03352,3.504638,3.30855,2.998145,5.8,0,ut,3.849203348,0.171227902,2.214528322,0,0.181907892,1.541399479,71.75563812,0.043300346,20.24279594,0.64,1,0,1,hatch
heller,2012,0,260520,266,56,841,103,722,0.001021036,0.000395364,0.00322816,NA,NA,NA,0.000395364,0.000214956,1.00E-09,0.002771381,Nevada,8481,NV,2,0,H001041,1/3/19,Dean,Heller,Mormon,0,0,0,1,0,0,0,0,0,2698,20730,1863,412218,112,M,sen,5/9/11,1/3/13,0,1,Republican,0.751,0,0,0,R,NULL,NULL,NULL,NULL,0.7625571,2.748858,3.380517,4.290076,3.52207,11,0,nv,13.05971813,1.697407246,5.815450191,0,1.701900363,2.437443495,7.408100605,0.017556516,67.85643005,0.49,1,0,1,heller
hoeven,2012,17,941758,569,474,5254,722,2390,0.00060419,0.000766652,0.005578929,NA,NA,NA,0.000748601,0.000503315,1.81E-05,0.002537808,North Dakota,8481,ND,0,0,H001061,1/3/23,John,Hoeven,Catholic,0,0,0,0,0,0,1,0,0,1267,41107,2079,412494,112,M,sen,1/5/11,1/3/17,0,3,Republican,0.319,0,0,0,R,NULL,NULL,0,0,0.9622642,2.943396,3.632076,3.660377,3.132076,3.2,0,nd,27.1496563,0.095833384,12.09095192,0,0.13728866,36.02160263,0.369129628,0.021133374,24.1346283,0.53,0,0,1,hoeven
hutchison,2006,113,2631955,1846,1117,11456,1278,7025,0.000701381,0.000485572,0.004352659,NA,NA,NA,0.000442638,0.0004244,4.29E-05,0.00266912,Texas,2743,TX,276,0,H001016,1/3/13,Kay,Hutchison,Episcopalian,0,0,0,0,0,1,0,0,0,10313,49306,1368,300054,109,F,sen,1/3/01,12/9/06,0,1,Republican,0.382,0,0,0,R,NULL,NULL,0,0,0.6380918,2.817363,3.337971,2.670895,2.5747,4.8,0,tx,21.0446434,0.635684907,27.1744709,0,4.815392494,9.775830269,0.655088663,0.034415763,35.85221481,0.64,1,1,1,hutchison
hutchison,2008,66,1819058,1149,675,8075,900,4777,0.000631647,0.000494763,0.004439112,0.000701381,0.000485572,0.004352659,0.00045848,0.000371072,3.63E-05,0.002626085,Texas,4785,TX,470,0,H001016,1/3/13,Kay,Hutchison,Episcopalian,0,0,0,0,0,1,0,0,0,10315,49306,1368,300054,110,F,sen,1/4/07,1/3/13,0,1,Republican,0.386,0,1,0,R,NULL,NULL,0,1,0.7158341,2.983962,3.60886,3.428706,2.99383,4.8,0,tx,21.0446434,0.635684907,27.1744709,0,4.815392494,9.775830269,0.655088663,0.034415763,35.85221481,0.64,0,1,1,hutchison
hutchison,2010,64,2423803,1658,955,8401,1356,6076,0.00068405,0.000559452,0.003466042,0.000631647,0.000494763,0.004439112,0.000533048,0.00039401,2.64E-05,0.002506805,Texas,4805,TX,46,1,H001016,1/3/13,Kay,Hutchison,Episcopalian,0,0,0,0,0,1,0,0,0,10316,49306,1368,300054,111,F,sen,1/4/07,1/3/13,0,1,Republican,0.39,0,1,0,R,NULL,NULL,0,1,0.6484739,3.00907,3.612578,3.568064,2.841615,8,0,tx,21.0446434,0.635684907,27.1744709,0,4.815392494,9.775830269,0.655088663,0.034415763,35.85221481,0.64,0,1,1,hutchison
hutchison,2012,2,791036,656,353,2307,425,1734,0.000829293,0.000537271,0.00291643,0.00068405,0.000559452,0.003466042,0.000534743,0.000446251,2.53E-06,0.002192063,Texas,8481,TX,1,1,H001016,1/3/13,Kay,Hutchison,Episcopalian,0,0,0,0,0,1,0,0,0,10314,49306,1368,300054,112,F,sen,1/4/07,1/3/13,0,1,Republican,0.394,0,1,0,R,NULL,NULL,0,1,0.6127532,2.811952,3.512195,3.622569,2.907098,6.7,0,tx,21.0446434,0.635684907,27.1744709,0,4.815392494,9.775830269,0.655088663,0.034415763,35.85221481,0.64,1,1,1,hutchison
inhofe,2006,0,339742,228,278,1425,107,775,0.000671098,0.000314946,0.00419436,NA,NA,NA,0.000314946,0.000818269,1.00E-09,0.002281144,Oklahoma,2743,OK,104,0,I000024,1/3/21,James,Inhofe,Presbyterian,0,0,0,0,0,1,0,0,0,274,15424,583,300055,109,M,sen,1/7/03,1/3/09,0,2,Republican,0.683,1,0,0,R,NULL,NULL,NULL,NULL,0.815534,2.839806,3.468672,2.762836,2.535627,3.9,0,ok,4.566400051,0.158317134,43.97277451,0,2.716187954,14.71036434,0.607422769,0.088854693,33.16696167,0.66,0,0,1,inhofe
inhofe,2008,9,3165201,2960,1736,9209,1466,6043,0.000935171,0.000463163,0.002909453,0.000671098,0.000314946,0.00419436,0.000460319,0.000548465,2.84E-06,0.0019092,Oklahoma,4785,OK,82,0,I000024,1/3/21,James,Inhofe,Presbyterian,0,0,0,0,0,1,0,0,0,275,15424,583,300055,110,M,sen,1/7/03,1/3/09,0,2,Republican,0.686,0,1,0,R,NULL,NULL,NULL,NULL,0.8329571,2.84127,3.75395,3.284424,2.954442,3.7,0,ok,4.566400051,0.158317134,43.97277451,0,2.716187954,14.71036434,0.607422769,0.088854693,33.16696167,0.66,1,0,1,inhofe
inhofe,2010,22,1104966,1085,706,3770,736,2319,0.000981932,0.000666085,0.003411871,0.000935171,0.000463163,0.002909453,0.000646175,0.000638935,1.99E-05,0.002098708,Oklahoma,4805,OK,204,0,I000024,1/3/21,James,Inhofe,Presbyterian,0,0,0,0,0,1,0,0,0,277,15424,583,300055,111,M,sen,1/6/09,1/3/15,0,2,Republican,0.689,0,1,0,R,NULL,NULL,0,1,0.8157424,3.177102,3.781362,3.454383,2.656529,7.2,0,ok,4.566400051,0.158317134,43.97277451,0,2.716187954,14.71036434,0.607422769,0.088854693,33.16696167,0.66,0,0,1,inhofe
inhofe,2012,0,92108,54,120,390,37,232,0.000586269,0.000401703,0.004234161,0.000981932,0.000666085,0.003411871,0.000401703,0.001302819,1.00E-09,0.002518783,Oklahoma,8481,OK,10,0,I000024,1/3/21,James,Inhofe,Presbyterian,0,0,0,0,0,1,0,0,0,276,15424,583,300055,112,M,sen,1/6/09,1/3/15,0,2,Republican,0.692,0,1,0,R,NULL,NULL,0,1,0.8103728,3.00813,3.631494,3.492707,2.888169,5.1,0,ok,4.566400051,0.158317134,43.97277451,0,2.716187954,14.71036434,0.607422769,0.088854693,33.16696167,0.66,0,0,1,inhofe
inouye,2006,0,547813,271,433,1316,433,1123,0.000494695,0.000790417,0.002402281,NA,NA,NA,0.000790417,0.000790417,1.00E-09,0.002049971,Hawaii,2743,HI,7,0,I000025,12/17/12,Daniel,Inouye,Methodist,0,0,0,0,0,1,0,0,0,10255,4812,1369,300056,109,M,sen,1/4/05,12/22/10,0,3,Democrat,-0.357,0,1,0,D,NULL,NULL,0,1,0.5051546,3.051546,3.041667,2.969072,2.863158,2.7,0,hi,21.00468445,0,5.84563303,0,0.631638408,4.308315277,3.45623517,0.018407747,64.73409271,0.47,0,0,0,inouye
